benchmark_id ,model             ,file                                                                              ,query_id                                          ,method         ,redundant_tokens ,time_generate_ms      ,time_apply_ms           ,total_tokens ,timestamp                  ,is_correct
benchmark    ,gemini-flash-2.5  ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,extract_constant                                  ,search_replace ,             130 ,   2936.750888824463  ,   0.07462501525878906  ,         323 ,2025-08-16T03:06:23.434661 ,True
benchmark    ,gpt-o4-mini       ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,extract_constant                                  ,search_replace ,              32 ,  12759.076118469238  ,   0.12302398681640625  ,          63 ,2025-08-16T03:06:30.356824 ,False
benchmark    ,gemini-flash-2.5  ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_refactor_overlay_renderer                     ,morph          ,              62 ,   3306.641101837158  ,2396.207094192505       ,         313 ,2025-08-16T03:06:30.708167 ,True
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_safe_serialize_helper                 ,morph          ,              50 ,   5728.204965591431  ,2025.6047248840332      ,         163 ,2025-08-16T03:06:31.531298 ,True
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_safe_serialize_helper                 ,search_replace ,             385 ,   8461.05408668518   ,   0.0629425048828125   ,         563 ,2025-08-16T03:06:41.365255 ,True
benchmark    ,gemini-flash-2.5  ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,morph          ,              60 ,   4711.632966995239  ,2146.2440490722656      ,         531 ,2025-08-16T03:06:43.494224 ,True
benchmark    ,gpt-o4-mini       ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_refactor_overlay_renderer                     ,morph          ,              68 ,  11079.860925674438  ,2445.7478523254395      ,         340 ,2025-08-16T03:06:45.463074 ,True
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_fetch_credentials_helper              ,morph          ,              58 ,  10804.015159606934  ,2141.221761703491       ,         806 ,2025-08-16T03:06:55.792881 ,True
benchmark    ,gemini-flash-2.5  ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_set_html_content_type_helper                  ,morph          ,              74 ,   3487.030029296875  ,2014.5223140716553      ,         355 ,2025-08-16T03:06:58.508787 ,True
benchmark    ,gemini-flash-2.5  ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_refactor_css_chunks_helper                    ,morph          ,              46 ,   5452.671051025391  ,2145.7481384277344      ,         809 ,2025-08-16T03:07:10.767489 ,True
benchmark    ,gpt-o4-mini       ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_setStyle_diff_and_return                 ,search_replace ,             423 ,  81357.39707946777   ,   0.08296966552734375  ,        1167 ,2025-08-16T03:07:12.109368 ,True
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_fetch_credentials_helper              ,search_replace ,             457 ,  15986.42897605896   ,   0.06699562072753906  ,        1303 ,2025-08-16T03:07:13.170003 ,True
benchmark    ,gemini-flash-2.5  ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_safe_serialize_helper                 ,morph          ,              73 ,   4488.554000854492  ,2197.500705718994       ,         668 ,2025-08-16T03:07:29.283942 ,True
benchmark    ,gpt-o4-mini       ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_important_constant                        ,morph          ,              56 ,  14384.314060211182  ,2718.4371948242188      ,         180 ,2025-08-16T03:07:31.062751 ,True
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_setStyle_diff_and_return                 ,search_replace ,             619 , 137964.852809906     ,   0.3299713134765625   ,        1315 ,2025-08-16T03:07:48.972014 ,True
benchmark    ,gemini-pro-2.5    ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_important_constant                        ,search_replace ,              62 ,  12411.364078521729  ,   0.09703636169433594  ,         139 ,2025-08-16T03:08:04.392887 ,True
benchmark    ,gemini-flash-2.5  ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_fetch_credentials_helper              ,morph          ,              58 ,  26413.422107696533  ,2106.3942909240723      ,         686 ,2025-08-16T03:08:06.770077 ,False
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_important_constant                        ,morph          ,              51 ,  23360.563039779663  ,2959.4428539276123      ,         186 ,2025-08-16T03:08:17.341084 ,True
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_important_constant                        ,search_replace ,             247 ,  14938.135147094727  ,   0.13780593872070312  ,         370 ,2025-08-16T03:08:20.402182 ,True
benchmark    ,claude-opus-4     ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_paint_helpers                             ,morph          ,              62 ,  30874.92823600769   ,2615.7991886138916      ,         369 ,2025-08-16T03:08:22.154075 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_tsdoc_all_methods                             ,search_replace ,             374 ,  42193.795919418335  ,   0.7009506225585938   ,        2721 ,2025-08-16T03:08:25.624006 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,extract_constant                                  ,morph          ,              50 ,   6072.906017303467  ,2401.616096496582       ,         230 ,2025-08-16T03:08:35.745862 ,True
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_paint_helpers                             ,morph          ,              57 ,  13886.847019195557  ,2626.9712448120117      ,         366 ,2025-08-16T03:08:38.679908 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,extract_constant                                  ,search_replace ,              92 ,   4877.64573097229   ,   0.0629425048828125   ,         154 ,2025-08-16T03:08:42.323125 ,True
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_important_constant                        ,search_replace ,              60 ,  23935.68778038025   ,   0.06198883056640625  ,         132 ,2025-08-16T03:08:43.206104 ,True
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,morph          ,              60 ,  18224.69401359558   ,2306.368827819824       ,         528 ,2025-08-16T03:08:47.649690 ,False
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_refactor_overlay_renderer                     ,morph          ,              61 ,  10105.128049850464  ,2389.2409801483154      ,         516 ,2025-08-16T03:08:56.410029 ,True
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_paint_helpers                             ,search_replace ,             241 ,  18450.98900794983   ,   0.14090538024902344  ,         516 ,2025-08-16T03:08:58.928537 ,True
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_tsdoc_all_methods                             ,search_replace ,             323 , 172466.7410850525    ,   1.0449886322021484   ,        2852 ,2025-08-16T03:09:00.661133 ,True
benchmark    ,claude-opus-4     ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_paint_helpers                             ,search_replace ,             301 ,  38164.54792022705   ,   0.10418891906738281  ,         539 ,2025-08-16T03:09:02.064602 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_refactor_overlay_renderer                     ,search_replace ,             223 ,   9669.8899269104    ,   0.10085105895996094  ,         550 ,2025-08-16T03:09:07.718350 ,True
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,search_replace ,             190 ,  23135.748863220215  ,   0.08296966552734375  ,         541 ,2025-08-16T03:09:12.124894 ,True
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_applyPreDrawUpdaters                     ,morph          ,              65 ,  18959.141969680786  ,2743.756055831909       ,         553 ,2025-08-16T03:09:22.606430 ,True
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,extract_constant                                  ,morph          ,              58 ,  18318.479776382446  ,2643.505811691284       ,         145 ,2025-08-16T03:09:23.285005 ,True
benchmark    ,gemini-pro-2.5    ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,search_replace ,             165 ,  72990.45372009277   ,   0.028133392333984375 ,         433 ,2025-08-16T03:09:25.213665 ,True
benchmark    ,claude-opus-4     ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,morph          ,              53 ,  15574.193954467773  ,2131.2599182128906      ,         343 ,2025-08-16T03:09:26.904114 ,False
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_setStyle_diff_and_return                 ,search_replace ,             776 , 210798.27284812927   ,   0.1881122589111328   ,        1841 ,2025-08-16T03:09:28.508730 ,True
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_set_html_content_type_helper                  ,morph          ,              64 ,  15502.872943878174  ,2091.8779373168945      ,         409 ,2025-08-16T03:09:31.111516 ,True
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_paint_helpers                             ,morph          ,              61 ,  46107.32698440552   ,3438.391923904419       ,         494 ,2025-08-16T03:09:34.478680 ,True
benchmark    ,claude-opus-4     ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_applyPreDrawUpdaters                     ,morph          ,              59 ,  28297.19591140747   ,2761.085033416748       ,         548 ,2025-08-16T03:09:35.243014 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_important_constant                        ,morph          ,              46 ,  10580.56116104126   ,2656.646251678467       ,         398 ,2025-08-16T03:09:43.738507 ,True
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_set_html_content_type_helper                  ,search_replace ,             170 ,  14326.80892944336   ,   0.09107589721679688  ,         296 ,2025-08-16T03:09:46.812886 ,True
benchmark    ,gemini-pro-2.5    ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_tsdoc_all_methods                             ,search_replace ,             760 , 140836.65323257446   ,   0.7569789886474609   ,        3741 ,2025-08-16T03:09:48.065123 ,True
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_applyPreDrawUpdaters                     ,search_replace ,             249 ,  24748.45004081726   ,   0.06580352783203125  ,         694 ,2025-08-16T03:09:49.087100 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_important_constant                        ,search_replace ,              98 ,   6240.25821685791   ,   0.08225440979003906  ,         172 ,2025-08-16T03:09:51.935864 ,True
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,extract_constant                                  ,search_replace ,              38 ,  39014.06502723694   ,   0.06389617919921875  ,          96 ,2025-08-16T03:10:03.964713 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_paint_helpers                             ,morph          ,              51 ,   8142.844915390015  ,2728.78098487854        ,         358 ,2025-08-16T03:10:04.677295 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,morph          ,              46 ,  14335.87098121643   ,2418.0967807769775      ,         747 ,2025-08-16T03:10:07.183902 ,True
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_refactor_css_chunks_helper                    ,morph          ,              63 ,  17051.45502090454   ,2159.304141998291       ,         492 ,2025-08-16T03:10:07.336900 ,True
benchmark    ,claude-opus-4     ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_applyPreDrawUpdaters                     ,search_replace ,             249 ,  30936.005115509033  ,   0.025987625122070312 ,         694 ,2025-08-16T03:10:08.022093 ,True
benchmark    ,gemini-pro-2.5    ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_paint_helpers                             ,search_replace ,             371 ,  66690.86194038391   ,   0.031948089599609375 ,         684 ,2025-08-16T03:10:09.010945 ,True
benchmark    ,gemini-pro-2.5    ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_set_html_content_type_helper                  ,search_replace ,             108 ,  15914.901971817017  ,   0.03790855407714844  ,         229 ,2025-08-16T03:10:13.506477 ,True
benchmark    ,claude-opus-4     ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_tsdoc_all_methods                             ,morph          ,              55 , 367550.6958961487    ,4103.369235992432       ,        6360 ,2025-08-16T03:10:14.842898 ,True
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,morph          ,              70 ,   2550.0662326812744 ,2860.0597381591797      ,         344 ,2025-08-16T03:10:14.972924 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_paint_helpers                             ,search_replace ,             157 ,   9789.730072021484  ,   0.07605552673339844  ,         434 ,2025-08-16T03:10:16.163907 ,True
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,search_replace ,             225 ,   3405.6878089904785 ,   0.03504753112792969  ,         538 ,2025-08-16T03:10:18.379700 ,False
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,search_replace ,             238 ,  10891.836166381836  ,   0.03695487976074219  ,         635 ,2025-08-16T03:10:19.543169 ,True
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_paint_helpers                             ,search_replace ,             264 ,  45998.8226890564    ,   0.031948089599609375 ,         494 ,2025-08-16T03:10:22.375853 ,True
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_set_html_content_type_helper                  ,morph          ,              68 ,   4334.240913391113  ,2307.0788383483887      ,         304 ,2025-08-16T03:10:26.374856 ,True
benchmark    ,claude-opus-4     ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,search_replace ,             593 ,  58155.137062072754  ,   0.03886222839355469  ,        1082 ,2025-08-16T03:10:26.594487 ,True
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_refactor_overlay_renderer                     ,morph          ,              66 ,  20261.42168045044   ,2955.7290077209473      ,         313 ,2025-08-16T03:10:28.792940 ,True
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_set_html_content_type_helper                  ,search_replace ,              51 ,   2151.6997814178467 ,   0.027894973754882812 ,         152 ,2025-08-16T03:10:29.857977 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_applyPreDrawUpdaters                     ,morph          ,              50 ,  11288.290977478027  ,2730.4928302764893      ,         551 ,2025-08-16T03:10:31.876849 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_set_html_content_type_helper                  ,morph          ,              58 ,  12345.144033432007  ,2158.997058868408       ,         566 ,2025-08-16T03:10:35.413025 ,True
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_refactor_css_chunks_helper                    ,morph          ,              49 ,   3363.7471199035645 ,3085.508108139038       ,         272 ,2025-08-16T03:10:37.691175 ,True
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_refactor_css_chunks_helper                    ,search_replace ,             113 ,   4014.7480964660645 ,   0.029087066650390625 ,         296 ,2025-08-16T03:10:41.706341 ,False
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_refactor_css_chunks_helper                    ,search_replace ,             232 ,  27457.37910270691   ,   0.0400543212890625   ,         594 ,2025-08-16T03:10:43.625698 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_applyPreDrawUpdaters                     ,search_replace ,             254 ,  12840.22569656372   ,   0.030040740966796875 ,         694 ,2025-08-16T03:10:46.718393 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_set_html_content_type_helper                  ,search_replace ,             163 ,  13656.118631362915  ,   0.028133392333984375 ,         284 ,2025-08-16T03:10:49.069568 ,False
benchmark    ,claude-opus-4     ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_set_html_content_type_helper                  ,morph          ,              81 ,  19447.922945022583  ,2043.1909561157227      ,         296 ,2025-08-16T03:10:49.398013 ,True
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_safe_serialize_helper                 ,morph          ,              50 ,   6032.639026641846  ,2428.8949966430664      ,         258 ,2025-08-16T03:10:54.802361 ,True
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_safe_serialize_helper                 ,search_replace ,              62 ,   2817.390203475952  ,   0.05125999450683594  ,         179 ,2025-08-16T03:10:59.005990 ,True
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_safe_serialize_helper                 ,morph          ,              59 ,  12801.463842391968  ,2177.5991916656494      ,         385 ,2025-08-16T03:11:00.020783 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_refactor_css_chunks_helper                    ,morph          ,              42 ,   9465.797185897827  ,2140.8660411834717      ,         342 ,2025-08-16T03:11:05.242928 ,True
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_refactor_overlay_renderer                     ,search_replace ,              64 ,  36988.709926605225  ,   0.04792213439941406  ,         163 ,2025-08-16T03:11:07.543265 ,True
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,morph          ,              57 ,  17561.383962631226  ,2590.2440547943115      ,         485 ,2025-08-16T03:11:12.724597 ,True
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_fetch_credentials_helper              ,morph          ,              53 ,   6322.940111160278  ,2276.494026184082       ,         524 ,2025-08-16T03:11:14.184565 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_refactor_css_chunks_helper                    ,search_replace ,             214 ,   8613.270044326782  ,   0.07987022399902344  ,         514 ,2025-08-16T03:11:18.349346 ,True
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_safe_serialize_helper                 ,search_replace ,             385 ,  21285.164833068848  ,   0.047206878662109375 ,         563 ,2025-08-16T03:11:22.776263 ,True
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_fetch_credentials_helper              ,search_replace ,             483 ,  12322.474002838135  ,   0.03719329833984375  ,        1147 ,2025-08-16T03:11:26.508740 ,False
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_safe_serialize_helper                 ,morph          ,              61 ,  11443.112134933472  ,2083.493947982788       ,         386 ,2025-08-16T03:11:33.218785 ,True
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_gm_optional_signature_and_guard                ,morph          ,              51 ,   5575.0768184661865 ,2087.257146835327       ,         212 ,2025-08-16T03:11:35.467481 ,True
benchmark    ,gemini-pro-2.5    ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_refactor_css_chunks_helper                    ,search_replace ,             149 ,  31987.587928771973  ,   0.053882598876953125 ,         421 ,2025-08-16T03:11:40.394778 ,True
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_gm_optional_signature_and_guard                ,search_replace ,             134 ,   6520.0629234313965 ,   0.03600120544433594  ,         230 ,2025-08-16T03:11:43.884723 ,True
benchmark    ,gpt-o4-mini       ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,morph          ,              65 ,  33987.75506019592   ,2636.6968154907227      ,         495 ,2025-08-16T03:11:45.547503 ,True
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_fetch_credentials_helper              ,morph          ,              50 ,  21050.29606819153   ,2116.885185241699       ,         689 ,2025-08-16T03:11:47.493818 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_safe_serialize_helper                 ,search_replace ,             525 ,  14906.455993652344  ,   0.06198883056640625  ,         776 ,2025-08-16T03:11:49.554213 ,True
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_extract_try_get_attr_helper                    ,morph          ,              54 ,   7169.717073440552  ,2151.2129306793213      ,         276 ,2025-08-16T03:11:54.539557 ,True
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_extract_try_get_attr_helper                    ,search_replace ,             190 ,   6921.739816665649  ,   0.04291534423828125  ,         381 ,2025-08-16T03:12:02.804882 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_fetch_credentials_helper              ,morph          ,              47 ,  13091.691017150879  ,2082.334280014038       ,         664 ,2025-08-16T03:12:06.196313 ,True
benchmark    ,gemini-pro-2.5    ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_applyPreDrawUpdaters                     ,search_replace ,             253 ,  54147.12595939636   ,   0.052928924560546875 ,         685 ,2025-08-16T03:12:11.527451 ,True
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_extract_graph_from_input_helper                ,morph          ,              61 ,   7393.2390213012695 ,2028.113842010498       ,         234 ,2025-08-16T03:12:13.550274 ,True
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_fetch_credentials_helper              ,search_replace ,             465 ,  14819.463968276978  ,   0.19502639770507812  ,         975 ,2025-08-16T03:12:22.504587 ,True
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_extract_graph_from_input_helper                ,search_replace ,             163 ,   9647.588014602661  ,   0.07915496826171875  ,         371 ,2025-08-16T03:12:24.560143 ,True
benchmark    ,gemini-flash-2.5  ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_gm_optional_signature_and_guard                ,morph          ,              84 ,   9929.10099029541   ,2033.9090824127197      ,         226 ,2025-08-16T03:12:25.017658 ,True
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_fetch_credentials_helper              ,search_replace ,             365 ,  40202.38018035889   ,   0.053882598876953125 ,         989 ,2025-08-16T03:12:29.242539 ,True
benchmark    ,gemini-flash-2.5  ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_gm_optional_signature_and_guard                ,search_replace ,              35 ,   3379.7121047973633 ,   0.022649765014648438 ,          73 ,2025-08-16T03:12:29.698893 ,True
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_fix_runtimeerror_message                       ,morph          ,              28 ,   5442.4638748168945 ,2078.9759159088135      ,         126 ,2025-08-16T03:12:33.439512 ,True
benchmark    ,gpt-o4-mini       ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,search_replace ,             161 ,  48509.86909866333   ,   0.031948089599609375 ,         423 ,2025-08-16T03:12:35.587290 ,True
